1	n5fobgxb	97	26.046875
1	yg4rs07n	98	26.046875
1	xjzhilgm	99	26.03125
1	sj84atb0	100	26.03125
2	03s9spbi	1	24.4375
2	fj3a2y1o	2	24.3125
2	5s3en8g5	3	24.21875
2	zespmk29	4	24.15625
2	3svnvozz	5	24.125
2	tyhtdawb	6	24.03125
2	0jhfn824	7	24.015625
2	r1yjphnn	8	23.9375
2	w7ycc07b	9	23.9375
2	zvngy7zz	10	23.921875
2	fa2tv4x4	11	23.875
2	3dgd54xr	12	23.828125
2	1npav6m4	13	23.796875
2	lu11wvcm	14	23.78125
2	g8grcy5j	15	23.765625
2	zibyhw7e	16	23.75
2	4ry9b68l	17	23.734375
2	5dfg0f5d	18	23.65625
2	w5kjmw88	19	23.640625
2	1w7g6dkq	20	23.578125
2	1zq0aels	21	23.5625
2	vk8mmv6h	22	23.5
2	foha7ozb	23	23.484375
2	vj3wk150	24	23.46875
2	f21dknmb	25	23.46875
2	vc2eheb6	26	23.453125
2	yd77xfg2	27	23.4375
2	miyvn7vd	28	23.4375
2	ax87r0bj	29	23.4375
2	fczf3lzc	30	23.4375
2	3xw4qjoy	31	23.421875
2	7h8lv0ly	32	23.390625
2	ds3nmssp	33	23.390625
2	8ozauxlk	34	23.390625
2	gan10za0	35	23.359375
2	t7c0drft	36	23.359375
2	a77g9rjo	37	23.34375
2	peirjejf	38	23.328125
2	odbi4yvz	39	23.3125
2	147yc66p	40	23.296875
2	jxa9h27b	41	23.296875
2	5kavwv3u	42	23.296875
2	oxugqbwe	43	23.28125
2	akb96git	44	23.28125
2	dekdf7vu	45	23.265625
2	lr7a2fvr	46	23.25
2	zwl0safn	47	23.25
2	6a9to2w9	48	23.203125
2	2sdqehyw	49	23.203125
2	0vlzwksu	50	23.15625
2	pm6ta0qy	51	23.15625
2	t106cyko	52	23.15625
2	jjdtuofy	53	23.140625
2	1x66nxgx	54	23.140625
2	dfyshke7	55	23.125
2	87i01hsi	56	23.125
2	tyxsyoli	57	23.125
2	95zjnp77	58	23.109375
2	eaglecq7	59	23.109375
2	xhdqe7hh	60	23.09375
2	26gf4q1v	61	23.09375
2	jdfwchpo	62	23.078125
2	waqyr9tq	63	23.0625
2	poh1y6o7	64	23.0625
2	1tl71xqw	65	23.046875
2	hbalyfy3	66	23.046875
2	4a8a118f	67	23.03125
2	0pujch9v	68	23.03125
2	ttiqxlts	69	23.03125
2	al7gffw2	70	23.015625
2	esie5osf	71	23.015625
2	1de98sxz	72	23.0
2	pbf11zy1	73	22.96875
2	9lusan32	74	22.96875
2	8o884nyp	75	22.96875
2	pu1wmrlh	76	22.953125
2	x3b6j5d0	77	22.953125
2	ws03xsho	78	22.921875
2	r9yrr45q	79	22.921875
2	y5e1utju	80	22.90625
2	40755491	81	22.90625
2	vxy41zov	82	22.890625
2	h9kot3og	83	22.859375
2	1k3d3o2q	84	22.859375
2	qwgxm1ol	85	22.859375
2	4z5jzt82	86	22.859375
2	6imghzg1	87	22.84375
2	5jl6ltfj	88	22.84375
2	jg387csa	89	22.828125
2	04rbtmmi	90	22.796875
2	owgs9n9z	91	22.796875
2	cvvzqn4e	92	22.796875
2	yi57n8nc	93	22.796875
2	yzffm05r	94	22.78125
2	wc0t90ii	95	22.78125
2	cfnoxhtd	96	22.765625
2	y1rlk8th	97	22.75
2	uzx4rpjd	98	22.75
2	sdr7dkbg	99	22.734375
2	5c0ho2jx	100	22.734375
3	eo4ehcjv	1	25.40625
3	wfftfkam	2	24.84375
3	01q4pu9k	3	24.390625
3	1w7g6dkq	4	24.359375
3	49q2xxkw	5	24.296875
3	in48pd8t	6	24.03125
3	mtq6yh25	7	24.0
3	fczf3lzc	8	23.96875
3	9lol67n1	9	23.9375
3	yzffm05r	10	23.828125
3	7k24r3p5	11	23.78125
3	87g7g5au	12	23.765625
3	kxsy16bc	13	23.71875
3	mxcfkyui	14	23.71875
3	llvu16ms	15	23.71875
3	glwaeqbh	16	23.71875
3	u7h279m6	17	23.703125
3	0yiuh017	18	23.703125
3	xeq0dq6u	19	23.703125
3	88px7oq2	20	23.671875
3	k3y8tpps	21	23.65625
3	f5p37j7g	22	23.640625
3	egj0aym6	23	23.625
3	mpsuteur	24	23.625
3	azl5dj74	25	23.625
3	rfgogqmu	26	23.609375
3	yzqic5vt	27	23.59375
3	0l86swz1	28	23.59375
3	0a8sz7zb	29	23.578125
3	oa67pjzb	30	23.578125
3	nacxjt2f	31	23.5625
3	yigj0u3n	32	23.53125
3	vi1jl4po	33	23.53125
3	x8asawcv	34	23.53125
3	2jeb1vcs	35	23.515625
3	dfl69g4f	36	23.46875
3	rsz7ch2a	37	23.46875
3	rs79r7kc	38	23.46875
3	6e9iy6tt	39	23.453125
3	s4t1pa76	40	23.4375
3	fi1ldwe8	41	23.421875
3	uzhj4i1q	42	23.375
3	f4hj35dr	43	23.359375
3	8earvduw	44	23.328125
3	4lebw8ap	45	23.28125
3	r6ga7rlc	46	23.265625
3	dtwstwbe	47	23.25
3	bcqdm2b1	48	23.25
3	laobflfb	49	23.21875
3	tveeq4fj	50	23.21875
3	epc38ush	51	23.21875
3	dqour5jr	52	23.203125
3	fj2rjmop	53	23.1875
3	rpq62xhl	54	23.171875
3	aed6psww	55	23.15625
3	528p64iu	56	23.125
3	ukz73rp2	57	23.125
3	r7ahl9gd	58	23.109375
3	8i1u1a9t	59	23.09375
3	buwz6lu3	60	23.0625
3	4je9wl1o	61	23.03125
3	gxo13x70	62	23.015625
3	j7dmxpaf	63	23.015625
3	7zme0kxy	64	23.015625
3	72fokkad	65	23.015625
3	ofd2ipvs	66	23.0
3	isivkz8b	67	22.984375
3	ogj0c3u9	68	22.96875
3	uifnjio5	69	22.96875
3	dqs21e0q	70	22.96875
3	01mo6yo9	71	22.953125
3	wxti06ng	72	22.953125
3	7jwhypgs	73	22.953125
3	mxafg0t9	74	22.953125
3	s2d3q4ob	75	22.9375
3	m0xvqplq	76	22.9375
3	8e1fkafa	77	22.9375
3	jvx9o6wi	78	22.9375
3	zkaau32d	79	22.9375
3	majelie8	80	22.921875
3	0slywdik	81	22.921875
3	xzl23c52	82	22.921875
3	yop76n7z	83	22.90625
3	pfjq2m42	84	22.890625
3	amsmd809	85	22.875
3	yrrz7oef	86	22.875
3	w9zyshzb	87	22.859375
3	owoksyol	88	22.859375
3	76pcefik	89	22.828125
3	jfe8neec	90	22.828125
3	qism80i6	91	22.8125
3	0cyoxrsk	92	22.78125
3	ioihqf0r	93	22.78125
3	0yj3xp9s	94	22.78125
3	car394ou	95	22.765625
3	afpbaqgx	96	22.765625
3	0mructd7	97	22.75
3	0g7ekos2	98	22.75
3	g5ovvjc6	99	22.75
3	t3sjv4hv	100	22.71875
4	9yb9a9vz	1	28.40625
4	96v8owb9	2	28.21875
4	q6wp6c08	3	28.03125
4	fvdjlff3	4	28.0
4	8lz26sc3	5	27.984375
4	bs0yainl	6	27.875
4	jwdcz71h	7	27.8125
4	68vzzknt	8	27.671875
4	v04vu1f5	9	27.65625
4	97pdrvvt	10	27.59375
4	zy4nb6bo	11	27.5625
4	ar0lanxa	12	27.546875
4	zl2url8z	13	27.515625
4	2pjan40u	14	27.484375
4	qsamn8bk	15	27.46875
4	joigb8qm	16	27.46875
4	d4rphs30	17	27.453125
4	9twh0z47	18	27.390625
4	5yt3gtml	19	27.375
4	i0urwkcj	20	27.359375
4	6ueinif1	21	27.34375
4	378cfb23	22	27.34375
4	u9omhsgu	23	27.34375
4	gtp01rna	24	27.3125
4	yml9wuer	25	27.296875
4	8g8yc0tu	26	27.28125
4	bmvdwa68	27	27.265625
4	raddzrns	28	27.234375
4	22vz79nz	29	27.203125
4	nqbhnzo0	30	27.203125
4	6xk0pow6	31	27.203125
4	8noxjjuh	32	27.203125
4	o8c1i5c2	33	27.1875
4	yl7m77fo	34	27.171875
4	6t3jrmr7	35	27.171875
4	4o8bedj8	36	27.140625
4	247fspnb	37	27.140625
4	hv4jispa	38	27.140625
4	i6eqt6z8	39	27.125
4	hqzkzupi	40	27.109375
4	0rlcc1wt	41	27.09375
4	8k6boijg	42	27.078125
4	g592dfyz	43	27.0625
4	47gj3onl	44	27.0625
4	sf0w0spq	45	27.046875
4	p1iktm9v	46	27.015625
4	m41w2007	47	27.015625
4	dklpifdj	48	27.015625
4	2tlbeqvb	49	27.0
4	lntg6yb8	50	26.96875
4	6x33a6g6	51	26.96875
4	dmffqcq7	52	26.953125
4	nacessce	53	26.953125
4	753klfdp	54	26.953125
4	pn516wom	55	26.921875
4	sy9zd884	56	26.921875
4	q4jn5h00	57	26.90625
4	uatnaro4	58	26.90625
4	cd2mgrc7	59	26.890625
4	rm97dlvk	60	26.890625
4	lxkxgbun	61	26.875
4	5ql7876p	62	26.859375
4	ppo8x9oo	63	26.84375
4	svwkcuxf	64	26.84375
4	91kbs20i	65	26.828125
4	1ozoq3hb	66	26.8125
4	0kss5r7u	67	26.8125
4	lqsn51lw	68	26.8125
4	ndke01xy	69	26.78125
4	jfkyfmst	70	26.75
4	7ksh8c5v	71	26.734375
4	223v2obv	72	26.734375
4	mnta55wf	73	26.734375
4	2jttlljm	74	26.71875
4	qg4xl5w8	75	26.703125
4	cmcv1k62	76	26.703125
4	j8rtwy6l	77	26.6875
4	bzvdkxu9	78	26.6875
4	i3xfyapo	79	26.6875
4	e1lfy1m3	80	26.671875
4	ewa80v8l	81	26.65625
4	dtlwjndn	82	26.640625
4	fhuugtq5	83	26.640625
4	kqetjqys	84	26.625
4	5ll60v8p	85	26.59375
4	akmx0lwy	86	26.59375
4	b2znv6pa	87	26.59375
4	gjigvjgv	88	26.578125
4	lfl7mnd8	89	26.578125
4	zifccdqm	90	26.578125
4	1qk77fqo	91	26.5625
4	tp6qq2pu	92	26.5625
4	o5qlcc2r	93	26.546875
4	hhd5f823	94	26.546875
4	wqygblea	95	26.53125
4	ecl9m2xc	96	26.53125
4	0udqwhx8	97	26.515625
4	jjrs3mtu	98	26.515625
4	6gwnhkn4	99	26.515625
4	8efdzlc0	100	26.5
5	ai2zcke5	1	26.9375
5	jst4ghhb	2	26.4375
5	tbtff35r	3	26.4375
5	9ryu9ady	4	26.390625
5	3framq60	5	26.28125
5	5q5mele8	6	26.28125
5	u0kyyyb7	7	26.265625
5	l611eisi	8	26.234375
5	jbc74lcu	9	26.234375
5	7h3rrea7	10	26.234375
5	yvlcorrg	11	26.203125
5	em98mikz	12	26.1875
5	fgbilulc	13	26.171875
5	b0aaozmn	14	26.140625
5	el7d8lck	15	26.140625
5	3pxc5wot	16	26.140625
5	urpianz6	17	26.109375
5	xef6fr39	18	26.015625
5	fcxjt7qf	19	26.0
5	e9fjo7tl	20	26.0
5	hsc2x36j	21	25.984375
5	5f95gve3	22	25.984375
5	h450b2l5	23	25.984375
5	n0mz098o	24	25.96875
5	ygygnmgm	25	25.9375
5	7e8zlt3t	26	25.90625
5	40fz5r90	27	25.90625
5	b19pjjib	28	25.859375
5	ntozf7ba	29	25.859375
5	8ruux4sw	30	25.828125
5	onereai5	31	25.828125
5	4ehhtkfn	32	25.8125
5	nz8qvuw6	33	25.8125
5	ey939w17	34	25.796875
5	7w19xxlq	35	25.796875
5	y7dqoqa4	36	25.796875
5	w9mij6c6	37	25.765625
5	bkh2reye	38	25.75
5	m7dwbheg	39	25.75
5	xxkagj6e	40	25.734375
5	cvavb7j1	41	25.734375
5	9bhp3lph	42	25.71875
5	eaqxifxu	43	25.6875
5	78zch9yh	44	25.6875
5	ywaefpe8	45	25.6875
5	gka6f34c	46	25.671875
5	ucqago27	47	25.671875
5	anen3dor	48	25.640625
5	b0a0s2fs	49	25.625
5	458smf3g	50	25.609375
5	r0zyfamz	51	25.609375
5	w3ido97l	52	25.59375
5	wt2lshzo	53	25.59375
5	j92mfwkj	54	25.578125
5	fd5rr87z	55	25.578125
5	vzyrcmu4	56	25.5625
5	2gvpn4zr	57	25.546875
5	inibtytf	58	25.53125
5	phrw308z	59	25.53125
5	mh95ueih	60	25.5
5	0wh7x410	61	25.5
5	qmg58cgr	62	25.5
5	4k7qymqd	63	25.484375
5	wl83d6gs	64	25.46875
5	4g878n13	65	25.46875
5	pnp8flc3	66	25.46875
5	2fs8oui2	67	25.46875
5	61nwk2sg	68	25.4375
5	fy8tyj9a	69	25.4375
5	1fgnfh62	70	25.4375
5	6rnko6tl	71	25.4375
5	j3b964oz	72	25.421875
5	9hkh806d	73	25.40625
5	2rczhxp2	74	25.40625
5	d59dck5t	75	25.390625
5	cztp457w	76	25.375
5	puc13jf1	77	25.375
5	tzmev77c	78	25.375
5	u3ow62fn	79	25.359375
5	xb5p25gk	80	25.34375
5	1vujigln	81	25.34375
5	f6xhrpi8	82	25.328125
5	hj675z1b	83	25.328125
5	zvkd1njj	84	25.3125
5	bxw5pnjy	85	25.296875
5	kjc3j7yz	86	25.28125
5	7ew6lrvh	87	25.28125
5	2ro2p77q	88	25.28125
5	u87lx38h	89	25.28125
5	qq6l6yrx	90	25.265625
5	oa8vzf02	91	25.265625
5	vyeescn8	92	25.25
5	iio12twq	93	25.25
5	qsd49pvm	94	25.25
5	uo8k6qic	95	25.25
5	eh65jhxb	96	25.234375
5	hqg5j51t	97	25.234375
5	4sgs60e6	98	25.234375
5	2ejg2ngh	99	25.21875
5	r49ox9x9	100	25.21875
6	ertno6a5	1	27.046875
6	tb1zsuw4	2	26.78125
6	r7glmi7p	3	26.6875
6	nol2n8fo	4	26.5
6	1dr4r3n4	5	26.46875
6	0tdfvlqd	6	26.375
6	wdithqgh	7	26.296875
6	ymz7z76i	8	26.296875
6	wt5o9sgm	9	26.265625
6	opdva99w	10	26.265625
6	vkojivfl	11	26.25
6	b3wp314u	12	26.234375
6	fmmx53qa	13	26.203125
6	wfmm7naa	14	26.171875
6	a8bxgt55	15	26.140625
6	d7xq7x5g	16	26.078125
6	d5d10lwr	17	26.078125
6	iu6m3ps2	18	26.03125
6	dt3982ox	19	26.03125
6	nswmhpzf	20	26.015625
6	yo5dqwkk	21	26.0
6	uq6gy24x	22	25.984375
6	q2b4ig1h	23	25.96875
6	69e8cmy2	24	25.96875
6	afcd4wc9	25	25.96875
6	nhgc6wcg	26	25.953125
6	xnj6slby	27	25.953125
6	qyp629f6	28	25.9375
6	qw5ly6rl	29	25.9375
6	uchb1ftt	30	25.921875
6	50chmcow	31	25.90625
6	4ipuy7su	32	25.90625
6	8hrjgcas	33	25.90625
6	6kpgt70s	34	25.90625
6	tujxlve3	35	25.890625
6	rl7vrv9i	36	25.890625
6	uez654q2	37	25.875
6	71duk57d	38	25.875
6	sw23wf4b	39	25.875
6	x7v4y1ru	40	25.875
6	6gar1zyl	41	25.84375
6	7fgjoqgb	42	25.828125
6	qdr985xq	43	25.8125
6	w1zg79xb	44	25.796875
6	lqio7l8k	45	25.796875
6	y3a66yyr	46	25.78125
6	5t38x587	47	25.78125
6	flhfagp3	48	25.78125
6	drqsdq62	49	25.78125
6	avo5jfaj	50	25.765625
6	nbn44sxq	51	25.765625
6	gplcop2k	52	25.75
6	lwh3rww4	53	25.75
6	n1kqn66g	54	25.734375
6	nhxrpy37	55	25.71875
6	0oak9ggm	56	25.71875
6	h3jkar8w	57	25.71875
6	xaw3t7tf	58	25.71875
6	b7a2w4v9	59	25.6875
6	qexn0nuy	60	25.671875
6	50ovfwvo	61	25.65625
6	44tjfttb	62	25.65625
6	zyrzfm40	63	25.65625
6	awy3aans	64	25.65625
6	hmt9ojvc	65	25.65625
6	uoi832f4	66	25.65625
6	85b4lwh3	67	25.65625
6	kx0u8w10	68	25.65625
6	xsfb721q	69	25.640625
6	ky5gt3pu	70	25.640625
6	1a6d8urj	71	25.625
6	9a54ekac	72	25.609375
6	afyik490	73	25.609375
6	ij4ibrrx	74	25.59375
6	t4oq4vva	75	25.59375
6	7ns5omnu	76	25.59375
6	tmgmqtjq	77	25.578125
6	tih33rys	78	25.5625
6	qrivd52o	79	25.5625
6	2zmel98u	80	25.53125
6	1g0pthfr	81	25.53125
6	jeufhpkq	82	25.515625
6	gtvc4c0p	83	25.515625
6	qntwv6t1	84	25.515625
6	oegn8m1k	85	25.515625
6	9wadja0w	86	25.5
6	l77byjy8	87	25.5
6	hz3z6xkk	88	25.5
6	krim73zt	89	25.484375
6	w3yoxhsg	90	25.484375
6	hw4vxrt8	91	25.46875
6	knc0ruou	92	25.46875
6	m60w5dnl	93	25.46875
6	87me64wa	94	25.46875
6	hpyh2dxy	95	25.453125
6	bisheysk	96	25.453125
6	k1rgn4zu	97	25.453125
6	i8litb66	98	25.453125
6	62v5ej3c	99	25.453125
6	hgc4ymok	100	25.4375
7	3g75spkc	1	27.859375
7	wfy5kz63	2	27.40625
7	923jpec0	3	27.28125
7	yfyd2ysn	4	27.25
7	uxeaaski	5	27.1875
7	r1yf75bo	6	27.171875
7	3aoxplp3	7	27.171875
7	qjma4rsp	8	27.078125
7	xk5njk7d	9	27.046875
7	79bzd4nl	10	27.015625
7	6se4faio	11	27.0
7	ofd2ipvs	12	26.96875
7	q2b4ig1h	13	26.953125
7	01mo6yo9	14	26.90625
7	b1qnfl41	15	26.90625
7	lgk00zy6	16	26.890625
7	fn9t38as	17	26.84375
7	ewcv8m06	18	26.828125
7	r9dbf4u3	19	26.765625
7	ntra3jhs	20	26.75
7	k6wkpmpn	21	26.734375
7	8hrjgcas	22	26.734375
7	8m4tc16n	23	26.71875
7	84yjdlab	24	26.671875
7	82iy2prw	25	26.640625
7	gbyyehbu	26	26.609375
7	bt4oi1xf	27	26.59375
7	ypj3lcpv	28	26.53125
7	9595vm0k	29	26.53125
7	g693adjd	30	26.484375
7	xrjuma7x	31	26.453125
7	83odb66l	32	26.40625
7	scd3f8vk	33	26.40625
7	epd1zeif	34	26.375
7	zo9uzk52	35	26.375
7	mryazbnq	36	26.359375
7	wf5cozst	37	26.34375
7	bj8wn9dh	38	26.34375
7	2n2toniv	39	26.34375
7	93ea9u03	40	26.3125
7	xwipcngf	41	26.265625
7	cxt9oq0j	42	26.25
7	qgvue8yw	43	26.21875
7	pn9voawj	44	26.21875
7	fnd3r1ya	45	26.203125
7	5ig5upot	46	26.1875
7	q41plzqq	47	26.171875
7	5mf1r24m	48	26.15625
7	9skvbk8m	49	26.140625
7	50chmcow	50	26.140625
7	0jl6qu0i	51	26.140625
7	ir3k848j	52	26.125
7	afcd4wc9	53	26.109375
7	p3u75sa7	54	26.09375
7	r7glmi7p	55	26.09375
7	grahy9up	56	26.09375
7	sgemwase	57	26.09375
7	ey34e59f	58	26.09375
7	wlqk3hht	59	26.078125
7	rl7vrv9i	60	26.078125
7	maa43hpn	61	26.078125
7	07qsm5pv	62	26.078125
7	nrtrhq1f	63	26.078125
7	nna0s5mf	64	26.078125
7	xnqkqgvy	65	26.078125
7	m9yv4qkm	66	26.0625
7	nm2bq717	67	26.046875
7	m400cal3	68	26.046875
7	qpbgq5d8	69	26.03125
7	uyqqalyv	70	25.984375
7	xnj6slby	71	25.984375
7	6hep2lin	72	25.984375
7	77rcr30x	73	25.984375
7	pn5icxp5	74	25.984375
7	lw12h047	75	25.984375
7	dt3982ox	76	25.984375
7	eqwjtroi	77	25.953125
7	t55hw2rc	78	25.953125
7	1y4h92b7	79	25.9375
7	vijh6x1l	80	25.9375
7	xob8d5nz	81	25.921875
7	86kslari	82	25.921875
7	chuaqnl2	83	25.921875
7	9uj8s19h	84	25.90625
7	0yj3xp9s	85	25.90625
7	rko7qdqk	86	25.890625
7	2r9jlejw	87	25.875
7	w79ktbfs	88	25.875
7	a063ikt6	89	25.859375
7	88nihy7q	90	25.859375
7	zrw8dk5r	91	25.859375
7	uq6gy24x	92	25.84375
7	n2m66jqy	93	25.84375
7	iawcsntb	94	25.84375
7	1ujwzx87	95	25.828125
7	uqg2xkie	96	25.828125
7	cmew26m3	97	25.828125
7	4070r4fc	98	25.828125
7	4cbjbo7t	99	25.78125
7	3rhdxzj3	100	25.75
8	uzrxtgrg	1	25.15625
8	szvb2gsf	2	24.71875
8	hnbatlj0	3	24.65625
8	ckecol7i	4	24.578125
8	2v4lrlcl	5	24.40625
8	4i0gici7	6	24.375
8	gttuxtw6	7	24.140625
8	qdxccgea	8	24.125
8	6i6b3f4j	9	24.109375
8	gi3vfi68	10	24.09375
8	hsr2ue28	11	24.078125
8	3p9yc6ti	12	24.046875
8	l0zv0xuw	13	24.0
8	8cw3bjxh	14	24.0
8	223v2obv	15	23.984375
8	6f2nzvhz	16	23.9375
8	ehcikhnw	17	23.921875
8	wkfhngq0	18	23.890625
8	bbzmu37q	19	23.875
8	1xjgtj0t	20	23.875
8	m41w2007	21	23.875
8	1jf2zz5q	22	23.875
8	vvm1gfku	23	23.859375
8	8wg27hcu	24	23.84375
8	qu9b07ea	25	23.84375
8	t2utj1a6	26	23.84375
8	x64zft78	27	23.828125
8	7gsl7d3f	28	23.796875
8	4kkzi70v	29	23.78125
8	kusqyumn	30	23.78125
8	umuowvu4	31	23.734375
8	p0rqg7uk	32	23.71875
8	jjwz5jrr	33	23.703125
8	kjovtgua	34	23.6875
8	mx5q5e32	35	23.671875
8	lp3l4iap	36	23.65625
8	i9ndb71n	37	23.609375
8	no0xh7t0	38	23.59375
8	03tzip4q	39	23.59375
8	ymlfitp0	40	23.578125
8	xe62fehm	41	23.515625
8	6ocajatf	42	23.5
8	dbzpcy5v	43	23.5
8	mmfbuapa	44	23.5
8	he8mcvn8	45	23.5
8	nwfbo4zj	46	23.46875
8	c6d2vym9	47	23.46875
8	zbax2vk7	48	23.453125
8	nda1toup	49	23.453125
8	7plpn6sn	50	23.4375
8	yg3bktcy	51	23.4375
8	ll2pnl81	52	23.421875
8	oj3v1x99	53	23.421875
8	qf4v02lv	54	23.421875
8	6dln5kww	55	23.421875
8	gkd1h8yi	56	23.421875
8	ole70vk0	57	23.40625
8	79gozr1p	58	23.40625
8	otio8uzt	59	23.390625
8	orh8fd1c	60	23.375
8	yolo8bb3	61	23.375
8	e5q27vpw	62	23.34375
8	oamrcna5	63	23.34375
8	o72xreym	64	23.34375
8	zzaq88ah	65	23.34375
8	pxt5aosp	66	23.34375
8	87me64wa	67	23.34375
8	wendrxee	68	23.328125
8	e941jx5c	69	23.328125
8	1g0pthfr	70	23.3125
8	7gmacx72	71	23.296875
8	lu9mum1d	72	23.296875
8	vq7k0gma	73	23.28125
8	op4z052p	74	23.28125
8	f74q6nwj	75	23.28125
8	0xciml6s	76	23.265625
8	92tvskxw	77	23.25
8	zxb8zfep	78	23.25
8	l7jme343	79	23.25
8	b26j2sm4	80	23.21875
8	juvmabdq	81	23.21875
8	i2rmc37q	82	23.21875
8	fitte5bf	83	23.21875
8	dz1lfwzp	84	23.21875
8	dcf6bl8f	85	23.203125
8	dfg021y0	86	23.1875
8	3qswmt52	87	23.171875
8	gtmpd7t0	88	23.140625
8	2jttlljm	89	23.140625
8	l3f469ht	90	23.140625
8	onyryfty	91	23.140625
8	ee22gcx1	92	23.125
8	01avebt9	93	23.125
8	drgay9n0	94	23.109375
8	glu5xlsd	95	23.109375
8	ao93c31w	96	23.109375
8	3ueg2i6w	97	23.109375
8	4q5lkzz7	98	23.09375
8	2jwuzfan	99	23.078125
8	bforn7lf	100	23.078125
9	woylyufz	1	28.203125
9	zlpz435d	2	28.109375
9	bo6ngxot	3	28.046875
9	u8hogdyf	4	27.703125
9	ulav1vcf	5	27.65625
9	el11o2cg	6	27.640625
9	scjui91o	7	27.578125
9	y8ntig41	8	27.578125
9	ux0kjt9l	9	27.53125
9	ieobv7q8	10	27.5
9	yuv2ki4o	11	27.421875
9	54obt430	12	27.40625
9	4v0qgfat	13	27.34375
9	js77ymx4	14	27.328125
9	4crdebgq	15	27.328125
9	vj5mufav	16	27.296875
9	06v5bf01	17	27.09375
9	no8y1ior	18	27.078125
9	90t0jmwf	19	27.0625
9	in2edn29	20	27.0625
9	6emu110d	21	27.046875
9	fbq90100	22	27.03125
9	4kojv5pv	23	27.015625
9	2pfeogz0	24	27.0
9	qy66ih4m	25	26.875
9	sdrst5nm	26	26.875
9	m6rj7h6u	27	26.828125
9	lf5xg8p3	28	26.8125
9	czcx5xwb	29	26.765625
9	bf687r6j	30	26.6875
9	pzmo4hja	31	26.65625
9	vx5rd8hs	32	26.65625
9	0p192lmv	33	26.65625
9	8obqdbh9	34	26.578125
9	u2upcaod	35	26.5625
9	n8omnki4	36	26.515625
9	ajw4j8b8	37	26.5
9	xtudcufl	38	26.46875
9	u54kja4g	39	26.46875
9	mzaxgbtc	40	26.46875
9	gd8217va	41	26.4375
9	12eny1vl	42	26.4375
9	wnqae001	43	26.421875
9	51g3vhcx	44	26.390625
